source;target;correlation
cis-4-hydroxy-d-proline;5-(methylthio)-2,3-dioxopentyl phosphate;-0.0025520803105011525
cis-4-hydroxy-d-proline;guanine;0.22549687226957857
cis-4-hydroxy-d-proline;diethylphosphoric acid;-0.08547966610891267
cis-4-hydroxy-d-proline;all-trans-retinoic acid;-0.10519327838006573
cis-4-hydroxy-d-proline;methyl jasmonate;-0.20845989781516464
cis-4-hydroxy-d-proline;1-hydroxy-2-naphthoate;-0.23510394242283472
cis-4-hydroxy-d-proline;l-phenylalanine;-0.04664293125021688
cis-4-hydroxy-d-proline;pentadecanoic acid;0.03915888287644846
cis-4-hydroxy-d-proline;l-lactic acid;-0.30013227599426723
cis-4-hydroxy-d-proline;d-synephrine;0.1286613416321591
cis-4-hydroxy-d-proline;sulfate;-0.0011848186923310972
cis-4-hydroxy-d-proline;l-glutamic gamma-semialdehyde;-0.09317911174924268
cis-4-hydroxy-d-proline;aniline;0.25451929239610943
cis-4-hydroxy-d-proline;bupropion;-0.14982238678806561
cis-4-hydroxy-d-proline;anhalamine;-0.3279665715864889
cis-4-hydroxy-d-proline;thymine;0.15226936189283874
cis-4-hydroxy-d-proline;butyric acid;-0.29289883800587085
cis-4-hydroxy-d-proline;n-acetyl-d-glucosamine;0.020686246883963963
cis-4-hydroxy-d-proline;5-oxoavermectin ''1b'' aglycone;0.25375230311831354
cis-4-hydroxy-d-proline;hypoxanthine;0.08214472419201599
cis-4-hydroxy-d-proline;abscisic aldehyde;0.08458177151757604
cis-4-hydroxy-d-proline;(s)-piperidine-2-carboxamide;-0.21254764977152024
cis-4-hydroxy-d-proline;5'-oxoinosine;-0.1823619184154509
cis-4-hydroxy-d-proline;sphinganine;-0.013738047554952193
cis-4-hydroxy-d-proline;l-cysteine;-0.11441616723047335
cis-4-hydroxy-d-proline;2-keto-6-acetamidocaproate;-0.15505511257748472
cis-4-hydroxy-d-proline;ethylmethylacetic acid;0.4065758106479899
cis-4-hydroxy-d-proline;theobromine;-0.10881740780445816
cis-4-hydroxy-d-proline;(r)-3-ureidoisobutyrate;0.6655948040023241
cis-4-hydroxy-d-proline;suberic acid;-0.05284004936534519
cis-4-hydroxy-d-proline;alpha-d-glucose;0.10689119285157875
cis-4-hydroxy-d-proline;erythro-3-hydroxy-ls-aspartate;-0.17133653188080616
cis-4-hydroxy-d-proline;vanillylmandelic acid;0.2521320816932634
cis-4-hydroxy-d-proline;d-xylitol;-0.4237129793365009
cis-4-hydroxy-d-proline;l-arginine;0.25907019762700884
cis-4-hydroxy-d-proline;s-hexyl-glutathione;-0.16493637899188474
cis-4-hydroxy-d-proline;3-methyl-l-tyrosine;-0.23301710956912808
cis-4-hydroxy-d-proline;phenylacetic acid;-0.20845989781516464
cis-4-hydroxy-d-proline;lysopa(16:0/0:0);0.31789077628132767
cis-4-hydroxy-d-proline;dammarenediol ii;0.004817541255019609
cis-4-hydroxy-d-proline;nalbuphine;-0.20845989781516466
cis-4-hydroxy-d-proline;sinapyl alcohol;-0.4722069511681933
cis-4-hydroxy-d-proline;inosine;-0.2721406259210308
cis-4-hydroxy-d-proline;1d-myo-inositol 1,4,5,6-tetrakisphosphate;-0.24283840832789988
cis-4-hydroxy-d-proline;1-palmitoylglycerophosphocholine;0.32393676812360445
cis-4-hydroxy-d-proline;sucrose;-0.2672211029120077
cis-4-hydroxy-d-proline;3-(3,4-dihydroxyphenyl)pyruvate;0.07286066537421429
phenyl acetate;putrescine;-0.4099922142105487
phenyl acetate;ribose 1,5-bisphosphate;0.22214505076999935
phenyl acetate;gamma-glutamylcysteine;0.5630019351434808
phenyl acetate;taurine;-0.6340883902951358
phenyl acetate;tamoxifen;-0.17648924053384912
phenyl acetate;l-tyrosine;-0.2517009583113511
phenyl acetate;9,10-epoxyoctadecenoic acid;-0.16683231780945854
phenyl acetate;pyroglutamic acid;0.048658820193416406
phenyl acetate;4-acetamidobutanoate;0.04182043064991656
phenyl acetate;quinate;0.18751302931795008
phenyl acetate;succinic acid;-0.20257492163348062
phenyl acetate;diacetyl;-0.1895663703644256
phenyl acetate;trehalose;-0.15095242535175532
phenyl acetate;l-n2-(2-carboxyethyl)arginine;0.29199066261026263
phenyl acetate;s-carboxymethyl-l-cysteine;0.1098599643851828
phenyl acetate;4-hydroxycinnamoylagmatine;0.05079228595468717
phenyl acetate;12,13-dhome;0.36193436867514267
phenyl acetate;l-2,4-diaminobutyric acid;0.14222651418262477
phenyl acetate;glyceric acid;0.06462342918834575
phenyl acetate;2-ketobutyric acid;-0.05854652368109909
phenyl acetate;capric acid;0.03836514181579468
phenyl acetate;d-mannose;-0.06718313300026207
phenyl acetate;se-methylselenocysteine;0.3038238642374331
phenyl acetate;gentisic acid;-0.02036778273371809
phenyl acetate;hydroxyindole;-0.053787530483901
phenyl acetate;diaminopimelic acid;-0.020367782733718087
phenyl acetate;6-methylmercaptopurine;-0.3261942312404416
phenyl acetate;yamogenin;-0.045654367373012074
phenyl acetate;gabapentin;-0.06174720502200669
phenyl acetate;ribitol;-0.463014452815919
phenyl acetate;indolelactic acid;-0.09110836100611763
phenyl acetate;2-oxoarginine;-0.034745334706671974
phenyl acetate;d-glucuronic acid;-0.04869569549395135
phenyl acetate;citrulline;-0.17059578507697015
phenyl acetate;d-glycero-d-galacto-heptitol;-0.03345287943909668
phenyl acetate;3-(2-hydroxyphenyl)propanoic acid;0.38740284652372686
phenyl acetate;(r)-5,6-dihydrothymine;0.18676125553675232
phenyl acetate;l-malic acid;-0.39312910050000704
phenyl acetate;mupirocin;-0.31584448089463313
phenyl acetate;gluconic acid;-0.06962014917022145
phenyl acetate;tetrahydrodipicolinate;-0.1450541001759043
phenyl acetate;4-quinolinecarboxylic acid;0.5286503487022645
phenyl acetate;n-acetyl-l-aspartic acid;-0.05765620647330206
phenyl acetate;ornithine;0.07948698636520321
phenyl acetate;retinoyl b-glucuronide;0.6437669348888162
phenyl acetate;prostaglandin f2a;-0.24990274266595797
phenyl acetate;(2'e,4'z,8e)-colneleic acid;-0.10253381950440353
phenyl acetate;l-valine;-0.05450783821863837
phenyl acetate;l-dopa;0.4174261485724289
phenyl acetate;acetylphosphate;0.14090482961305717
phenyl acetate;neocnidilide;0.4184669088396488
phenyl acetate;d-galactose;-0.1274536375198153
phenyl acetate;2,3-butanediol;-0.1532055681162842
phenyl acetate;phosphorylcholine;-0.07550413130955191
phenyl acetate;n-acetylglutamic acid;-0.2778808447651271
phenyl acetate;l-aspartic acid;-0.1705805162080136
phenyl acetate;6-hydroxyhexanoic acid;0.02522718324361315
phenyl acetate;erucic acid;-0.12307534333019096
phenyl acetate;benzeneacetonitrile;-0.38922940837321607
phenyl acetate;2,4-dinitrotoluene;0.20873785875952963
phenyl acetate;sphingosine;0.11803638240096047
phenyl acetate;phenylacetylglutamine;0.2696539183764155
phenyl acetate;n-acetyl-l-glutamate 5-semialdehyde;-0.2456667448030383
phenyl acetate;uric acid;-0.06593411536046125
phenyl acetate;catechol;-0.16315219091963004
phenyl acetate;11-dehydrocorticosterone;0.014151329279476436
phenyl acetate;adenine;-0.3139810334133357
phenyl acetate;l-threonine;-0.1335432830379464
phenyl acetate;hydroxyphenyllactic acid;-0.18178571520221928
phenyl acetate;2-isopropylmalic acid;-0.17283288627590696
phenyl acetate;salidroside;-0.4107487899292103
phenyl acetate;citramalic acid;-0.14916605928026036
phenyl acetate;choline;-0.007127267357271631
phenyl acetate;1-aminocyclopropanecarboxylic acid;-0.02036778273371811
phenyl acetate;withaferin a;-0.006097756931594082
phenyl acetate;13,14-dihydro-15-keto-pge2;-0.060276773346184066
phenyl acetate;deoxyinosine;0.17322036540844846
phenyl acetate;glutaric acid;-0.20141801349833052
phenyl acetate;n-acetylneuraminic acid;-0.10386520133316576
phenyl acetate;9-oxoode;0.1486139848458424
phenyl acetate;5-(methylthio)-2,3-dioxopentyl phosphate;-0.02660396327342312
phenyl acetate;guanine;0.21081532495129704
phenyl acetate;diethylphosphoric acid;-0.31647763283355784
phenyl acetate;all-trans-retinoic acid;0.2581314133666432
phenyl acetate;methyl jasmonate;-0.16315219091963
phenyl acetate;1-hydroxy-2-naphthoate;-0.09110972050861049
phenyl acetate;l-phenylalanine;-0.06903491028899762
phenyl acetate;pentadecanoic acid;0.046930025702300475
phenyl acetate;l-lactic acid;-0.01465286067805752
phenyl acetate;d-synephrine;-0.33900559471303454
phenyl acetate;sulfate;-0.2772570807447613
phenyl acetate;l-glutamic gamma-semialdehyde;0.2194432693276988
phenyl acetate;aniline;-0.08934239175024493
phenyl acetate;bupropion;-0.17884041072876142
phenyl acetate;anhalamine;0.17294045975831412
phenyl acetate;thymine;0.18502794529374272
phenyl acetate;butyric acid;-0.1170115660817284
phenyl acetate;n-acetyl-d-glucosamine;0.0210364847391075
phenyl acetate;5-oxoavermectin ''1b'' aglycone;0.1299132637698223
phenyl acetate;hypoxanthine;-0.40161302143564476
phenyl acetate;abscisic aldehyde;-0.21141444648641752
phenyl acetate;(s)-piperidine-2-carboxamide;-0.0054450197423418075
phenyl acetate;5'-oxoinosine;-0.17318659349552062
phenyl acetate;sphinganine;0.23479814809557742
phenyl acetate;l-cysteine;-0.31114860059766175
phenyl acetate;2-keto-6-acetamidocaproate;-0.02036778273371803
phenyl acetate;ethylmethylacetic acid;-0.21041191753572708
phenyl acetate;theobromine;0.1419858909206905
phenyl acetate;(r)-3-ureidoisobutyrate;0.35120656345629536
phenyl acetate;suberic acid;0.4163734275453678
phenyl acetate;alpha-d-glucose;0.07310769592573824
phenyl acetate;erythro-3-hydroxy-ls-aspartate;0.0037511780574599734
phenyl acetate;vanillylmandelic acid;0.011610218215986894
phenyl acetate;d-xylitol;0.13407654314787298
phenyl acetate;l-arginine;0.023643688291929515
phenyl acetate;s-hexyl-glutathione;-0.22952354209690892
phenyl acetate;3-methyl-l-tyrosine;-0.19240501035903781
phenyl acetate;phenylacetic acid;-0.16315219091963
phenyl acetate;lysopa(16:0/0:0);0.027346086093048443
phenyl acetate;dammarenediol ii;0.1413440912756068
phenyl acetate;nalbuphine;-0.16315219091963004
phenyl acetate;sinapyl alcohol;0.010374353929769965
phenyl acetate;inosine;-0.1526755628733286
phenyl acetate;1d-myo-inositol 1,4,5,6-tetrakisphosphate;-0.04550107908251888
phenyl acetate;1-palmitoylglycerophosphocholine;0.1298555962827044
phenyl acetate;sucrose;-0.06216788219687967
phenyl acetate;3-(3,4-dihydroxyphenyl)pyruvate;-0.1920691406162038
putrescine;ribose 1,5-bisphosphate;-0.2954064442630826
putrescine;gamma-glutamylcysteine;-0.49829946451159934
putrescine;taurine;0.2203602328144837
putrescine;tamoxifen;-0.22791225550377373
putrescine;l-tyrosine;0.0607838972706842
putrescine;9,10-epoxyoctadecenoic acid;0.12390411801048742
putrescine;pyroglutamic acid;0.010919512688945462
putrescine;4-acetamidobutanoate;0.37703692590002047
putrescine;quinate;0.24571030521603718
putrescine;succinic acid;0.2859681492300334
putrescine;diacetyl;0.09147922295153535
putrescine;trehalose;0.11554510046275294
putrescine;l-n2-(2-carboxyethyl)arginine;-0.11058228140360514
putrescine;s-carboxymethyl-l-cysteine;0.3742808342179485
putrescine;4-hydroxycinnamoylagmatine;0.20840680229022818
putrescine;12,13-dhome;-0.17502261063825275
putrescine;l-2,4-diaminobutyric acid;-0.04006541671165175
putrescine;glyceric acid;0.1280093779669713
putrescine;2-ketobutyric acid;0.6618338560630103
putrescine;capric acid;0.27040911906306525
putrescine;d-mannose;0.6690585830017887
putrescine;se-methylselenocysteine;0.04801581735903893
putrescine;gentisic acid;0.18507342883526262
putrescine;hydroxyindole;0.1335681338484087
putrescine;diaminopimelic acid;0.18507342883526268
putrescine;6-methylmercaptopurine;0.346882784327901
putrescine;yamogenin;0.24088152641961894
putrescine;gabapentin;0.34530822774713
putrescine;ribitol;0.05337157273429169
putrescine;indolelactic acid;0.3745714167751064
putrescine;2-oxoarginine;0.1744741713173084
putrescine;d-glucuronic acid;0.10587804270031013
putrescine;citrulline;0.13989452121146756
putrescine;d-glycero-d-galacto-heptitol;0.12929101538400256
putrescine;3-(2-hydroxyphenyl)propanoic acid;-0.39514113025305053
putrescine;(r)-5,6-dihydrothymine;-0.13987462020973615
putrescine;l-malic acid;0.5386635525762489
putrescine;mupirocin;-0.14519113455563074
putrescine;gluconic acid;0.3270702421232696
putrescine;tetrahydrodipicolinate;0.14896129428294305
putrescine;4-quinolinecarboxylic acid;-0.2962645055065888
putrescine;n-acetyl-l-aspartic acid;0.35615443719043294
putrescine;ornithine;-0.11741893152709272
putrescine;retinoyl b-glucuronide;-0.33984135394902637
putrescine;prostaglandin f2a;0.1956143210706669
putrescine;(2'e,4'z,8e)-colneleic acid;-0.17993949198984382
putrescine;l-valine;0.29701376175069866
putrescine;l-dopa;0.0314808115418287
putrescine;acetylphosphate;-0.04106363970543585
putrescine;neocnidilide;-0.11970677897061656
putrescine;d-galactose;0.7270299981843915
putrescine;2,3-butanediol;0.1950391061695374
putrescine;phosphorylcholine;0.19597394767567092
putrescine;n-acetylglutamic acid;0.22458857035109098
putrescine;l-aspartic acid;0.14502704567007366
putrescine;6-hydroxyhexanoic acid;-0.027630582697269958
putrescine;erucic acid;0.5796590729754473
putrescine;benzeneacetonitrile;0.4856985379868803
putrescine;2,4-dinitrotoluene;-0.40288468990688286
putrescine;sphingosine;0.35535195954676885
putrescine;phenylacetylglutamine;0.19060465263124046
putrescine;n-acetyl-l-glutamate 5-semialdehyde;-0.0744809003247454
putrescine;uric acid;0.21019737157325366
putrescine;catechol;-0.19680034956291587
putrescine;11-dehydrocorticosterone;0.08957895760851248
putrescine;adenine;-0.2291733863654674
putrescine;l-threonine;-0.3041662055362467
putrescine;hydroxyphenyllactic acid;0.10904977317572122
putrescine;2-isopropylmalic acid;0.13801042654977735
putrescine;salidroside;0.3783182334638171
putrescine;citramalic acid;0.13128375562392755
putrescine;choline;0.17110703822237291
putrescine;1-aminocyclopropanecarboxylic acid;0.18507342883526262
putrescine;withaferin a;-0.14913213699891156
putrescine;13,14-dihydro-15-keto-pge2;0.3037890853729078
putrescine;deoxyinosine;-0.10700707584078248
putrescine;glutaric acid;0.109697779047247
putrescine;n-acetylneuraminic acid;0.4340670579336878
putrescine;9-oxoode;-0.09883354128839215
putrescine;5-(methylthio)-2,3-dioxopentyl phosphate;0.3228453697473876
putrescine;guanine;0.24838056881936887
putrescine;diethylphosphoric acid;0.5152240234072052
putrescine;all-trans-retinoic acid;-0.37978947128513124
putrescine;methyl jasmonate;-0.19680034956291587
putrescine;1-hydroxy-2-naphthoate;0.0829448077002267
putrescine;l-phenylalanine;-0.19772260983039416
putrescine;pentadecanoic acid;-0.3894309906431406
putrescine;l-lactic acid;0.03510549268506677
putrescine;d-synephrine;-0.013939421774184332
putrescine;sulfate;0.5846986769025391
putrescine;l-glutamic gamma-semialdehyde;-0.3654439388063158
putrescine;aniline;0.11270708572835911
putrescine;bupropion;0.17270924425192777
putrescine;anhalamine;-0.18160689297726038
putrescine;thymine;-0.004011164114752904
putrescine;butyric acid;0.17425046967125313
putrescine;n-acetyl-d-glucosamine;-0.21538121580022548
putrescine;5-oxoavermectin ''1b'' aglycone;0.15017274314343051
putrescine;hypoxanthine;0.4506878538071506
putrescine;abscisic aldehyde;0.3816220684813323
putrescine;(s)-piperidine-2-carboxamide;0.4657380417866238
putrescine;5'-oxoinosine;0.639645658023466
putrescine;sphinganine;-0.3349640542371535
putrescine;l-cysteine;0.5452711455993241
putrescine;2-keto-6-acetamidocaproate;0.18507342883526265
putrescine;ethylmethylacetic acid;-0.17720656404087212
putrescine;theobromine;-0.10836702962590164
putrescine;(r)-3-ureidoisobutyrate;-0.18250434889028672
putrescine;suberic acid;-0.08633719180606925
putrescine;alpha-d-glucose;0.298549419268505
putrescine;erythro-3-hydroxy-ls-aspartate;0.28930687528325527
putrescine;vanillylmandelic acid;0.06576136263645564
putrescine;d-xylitol;-0.167646075688612
putrescine;l-arginine;0.02074249828105539
putrescine;s-hexyl-glutathione;0.6156720947750728
putrescine;3-methyl-l-tyrosine;-0.05727330226680627
putrescine;phenylacetic acid;-0.19680034956291584
putrescine;lysopa(16:0/0:0);0.15327364477747757
putrescine;dammarenediol ii;-0.0021833162518550874
putrescine;nalbuphine;-0.19680034956291587
putrescine;sinapyl alcohol;-0.05770245698508085
putrescine;inosine;0.6904427543945387
putrescine;1d-myo-inositol 1,4,5,6-tetrakisphosphate;-0.3816105705228869
putrescine;1-palmitoylglycerophosphocholine;-0.306594547589451
putrescine;sucrose;-0.05745882615144825
putrescine;3-(3,4-dihydroxyphenyl)pyruvate;0.1095179070712062
ribose 1,5-bisphosphate;gamma-glutamylcysteine;0.11880105895802312
ribose 1,5-bisphosphate;taurine;-0.2870789380273637
ribose 1,5-bisphosphate;tamoxifen;-0.18347011322478435
ribose 1,5-bisphosphate;l-tyrosine;-0.5459802725926586
ribose 1,5-bisphosphate;9,10-epoxyoctadecenoic acid;-0.27859620224441156
ribose 1,5-bisphosphate;pyroglutamic acid;-0.3400632131568045
ribose 1,5-bisphosphate;4-acetamidobutanoate;-0.22481912865773185
ribose 1,5-bisphosphate;quinate;-0.37255115522884996
ribose 1,5-bisphosphate;succinic acid;-0.0709851394301759
ribose 1,5-bisphosphate;diacetyl;-0.4620040321275009
ribose 1,5-bisphosphate;trehalose;0.06181418186229768
ribose 1,5-bisphosphate;l-n2-(2-carboxyethyl)arginine;-0.154418392609233
ribose 1,5-bisphosphate;s-carboxymethyl-l-cysteine;-0.07820475270530275
ribose 1,5-bisphosphate;4-hydroxycinnamoylagmatine;0.2083908345969539
ribose 1,5-bisphosphate;12,13-dhome;0.35289410861725773
ribose 1,5-bisphosphate;l-2,4-diaminobutyric acid;-0.041251992930241836
ribose 1,5-bisphosphate;glyceric acid;-0.4444776525710347
ribose 1,5-bisphosphate;2-ketobutyric acid;-0.20333484640785449
ribose 1,5-bisphosphate;capric acid;0.08541841662580404
ribose 1,5-bisphosphate;d-mannose;-0.4544171396289671
ribose 1,5-bisphosphate;se-methylselenocysteine;0.31725257875717927
ribose 1,5-bisphosphate;gentisic acid;-0.2785118958919951
ribose 1,5-bisphosphate;hydroxyindole;0.0023765189461746553
ribose 1,5-bisphosphate;diaminopimelic acid;-0.27851189589199515
ribose 1,5-bisphosphate;6-methylmercaptopurine;-0.3008702595845454
ribose 1,5-bisphosphate;yamogenin;-0.22099306923841358
ribose 1,5-bisphosphate;gabapentin;0.25135259465825355
ribose 1,5-bisphosphate;ribitol;0.21617299926282763
ribose 1,5-bisphosphate;indolelactic acid;0.010839024875117792
ribose 1,5-bisphosphate;2-oxoarginine;-0.32537131506338274
ribose 1,5-bisphosphate;d-glucuronic acid;0.15943503872048642
ribose 1,5-bisphosphate;citrulline;-0.4576015211872786
ribose 1,5-bisphosphate;d-glycero-d-galacto-heptitol;-0.13449661316018677
ribose 1,5-bisphosphate;3-(2-hydroxyphenyl)propanoic acid;-0.16702868928141607
ribose 1,5-bisphosphate;(r)-5,6-dihydrothymine;-0.05488248091955046
ribose 1,5-bisphosphate;l-malic acid;-0.08985174725717715
ribose 1,5-bisphosphate;mupirocin;-0.1514488294816457
ribose 1,5-bisphosphate;gluconic acid;-0.04146595371358657
ribose 1,5-bisphosphate;tetrahydrodipicolinate;-0.28714265393491034
ribose 1,5-bisphosphate;4-quinolinecarboxylic acid;0.35052508290538864
ribose 1,5-bisphosphate;n-acetyl-l-aspartic acid;0.11181828656493357
ribose 1,5-bisphosphate;ornithine;-0.349104379191506
ribose 1,5-bisphosphate;retinoyl b-glucuronide;0.157953042550708
ribose 1,5-bisphosphate;prostaglandin f2a;-0.18352466099403142
ribose 1,5-bisphosphate;(2'e,4'z,8e)-colneleic acid;0.04066557259103852
ribose 1,5-bisphosphate;l-valine;-0.2117212362772709
ribose 1,5-bisphosphate;l-dopa;-0.16172851338076136
ribose 1,5-bisphosphate;acetylphosphate;-0.1753389944628851
ribose 1,5-bisphosphate;neocnidilide;-0.19729629410110647
ribose 1,5-bisphosphate;d-galactose;-0.24951610952862988
ribose 1,5-bisphosphate;2,3-butanediol;-0.24473249692323157
ribose 1,5-bisphosphate;phosphorylcholine;0.07447993251126625
ribose 1,5-bisphosphate;n-acetylglutamic acid;-0.045422830255892784
ribose 1,5-bisphosphate;l-aspartic acid;0.07461664024814232
ribose 1,5-bisphosphate;6-hydroxyhexanoic acid;-0.16730589122831258
ribose 1,5-bisphosphate;erucic acid;-0.24580261285565944
ribose 1,5-bisphosphate;benzeneacetonitrile;-0.29181010509596733
ribose 1,5-bisphosphate;2,4-dinitrotoluene;0.03599543043437934
ribose 1,5-bisphosphate;sphingosine;0.040194267959332314
ribose 1,5-bisphosphate;phenylacetylglutamine;0.47583890307025156
ribose 1,5-bisphosphate;n-acetyl-l-glutamate 5-semialdehyde;0.005229359647667293
ribose 1,5-bisphosphate;uric acid;-0.11523939691091403
ribose 1,5-bisphosphate;catechol;0.03564331845018563
ribose 1,5-bisphosphate;11-dehydrocorticosterone;0.4112138086355644
ribose 1,5-bisphosphate;adenine;-0.10224027574949647
ribose 1,5-bisphosphate;l-threonine;-0.0054005777407498115
ribose 1,5-bisphosphate;hydroxyphenyllactic acid;0.008055502669374583
ribose 1,5-bisphosphate;2-isopropylmalic acid;0.04571763237207441
ribose 1,5-bisphosphate;salidroside;-0.26621546442692373
ribose 1,5-bisphosphate;citramalic acid;0.06779343859116106
ribose 1,5-bisphosphate;choline;0.0717248407948256
ribose 1,5-bisphosphate;1-aminocyclopropanecarboxylic acid;-0.2785118958919951
ribose 1,5-bisphosphate;withaferin a;-0.10572326836064894
ribose 1,5-bisphosphate;13,14-dihydro-15-keto-pge2;-0.291071465357083
ribose 1,5-bisphosphate;deoxyinosine;-0.2843734163446737
ribose 1,5-bisphosphate;glutaric acid;-0.2799417737180333
ribose 1,5-bisphosphate;n-acetylneuraminic acid;-0.30985023388801486
ribose 1,5-bisphosphate;9-oxoode;0.20422582862230027
ribose 1,5-bisphosphate;5-(methylthio)-2,3-dioxopentyl phosphate;-0.051607215974726964
