source;target;correlation
cis-4-hydroxy-d-proline;d-glycero-d-galacto-heptitol;-0.24267077722549651
cis-4-hydroxy-d-proline;3-(2-hydroxyphenyl)propanoic acid;0.45691901300346854
cis-4-hydroxy-d-proline;(r)-5,6-dihydrothymine;0.09894785598912012
cis-4-hydroxy-d-proline;l-malic acid;-0.357381039742479
cis-4-hydroxy-d-proline;mupirocin;-0.5629351513826755
cis-4-hydroxy-d-proline;gluconic acid;-0.2772510526639238
cis-4-hydroxy-d-proline;tetrahydrodipicolinate;-0.07629265032007884
cis-4-hydroxy-d-proline;4-quinolinecarboxylic acid;-0.3092004710684512
cis-4-hydroxy-d-proline;n-acetyl-l-aspartic acid;0.3512473452764746
cis-4-hydroxy-d-proline;ornithine;-0.26794416498743323
cis-4-hydroxy-d-proline;retinoyl b-glucuronide;0.12854599989477108
cis-4-hydroxy-d-proline;prostaglandin f2a;-0.2925032404605769
cis-4-hydroxy-d-proline;(2'e,4'z,8e)-colneleic acid;0.4637370430495863
cis-4-hydroxy-d-proline;l-valine;0.024564871318719827
cis-4-hydroxy-d-proline;l-dopa;0.16505326213014654
cis-4-hydroxy-d-proline;acetylphosphate;0.23518981845886544
cis-4-hydroxy-d-proline;neocnidilide;0.13937365759788267
cis-4-hydroxy-d-proline;d-galactose;-0.2689747064683084
cis-4-hydroxy-d-proline;2-heptanone;0.003954074255926382
cis-4-hydroxy-d-proline;2,3-butanediol;-0.12032336059092426
cis-4-hydroxy-d-proline;phosphorylcholine;0.326131993604988
cis-4-hydroxy-d-proline;n-acetylglutamic acid;-0.3408377524475508
cis-4-hydroxy-d-proline;l-aspartic acid;-0.077425026221337
cis-4-hydroxy-d-proline;6-hydroxyhexanoic acid;0.34879949173482755
cis-4-hydroxy-d-proline;erucic acid;0.4419403089021314
cis-4-hydroxy-d-proline;benzeneacetonitrile;-0.26494929253821536
cis-4-hydroxy-d-proline;2,4-dinitrotoluene;-0.38316170928294324
cis-4-hydroxy-d-proline;sphingosine;0.30125245990130406
cis-4-hydroxy-d-proline;phenylacetylglutamine;-0.10917886126459428
cis-4-hydroxy-d-proline;azelaic acid;0.013587514035196487
cis-4-hydroxy-d-proline;n-acetyl-l-glutamate 5-semialdehyde;0.2236001424670913
cis-4-hydroxy-d-proline;uric acid;-0.395927954960935
cis-4-hydroxy-d-proline;catechol;0.07549349341985777
cis-4-hydroxy-d-proline;hydroquinone;-0.1807149177224601
cis-4-hydroxy-d-proline;11-dehydrocorticosterone;-0.032462043991828185
cis-4-hydroxy-d-proline;adenine;-0.17359082135215592
cis-4-hydroxy-d-proline;l-threonine;0.37320505097740947
cis-4-hydroxy-d-proline;hydroxyphenyllactic acid;-0.24199628838376674
cis-4-hydroxy-d-proline;2-isopropylmalic acid;-0.32901727084089877
cis-4-hydroxy-d-proline;salidroside;-0.027664396053676668
cis-4-hydroxy-d-proline;citramalic acid;-0.3345428815540107
cis-4-hydroxy-d-proline;choline;-0.3965979514214508
cis-4-hydroxy-d-proline;1-aminocyclopropanecarboxylic acid;0.41537211444340055
cis-4-hydroxy-d-proline;withaferin a;0.2614274384187124
cis-4-hydroxy-d-proline;13,14-dihydro-15-keto-pge2;-0.17764556955453423
cis-4-hydroxy-d-proline;deoxyinosine;-0.018204404043410942
cis-4-hydroxy-d-proline;glutaric acid;-0.22067821640118016
cis-4-hydroxy-d-proline;n-acetylneuraminic acid;-0.12469071444413066
cis-4-hydroxy-d-proline;9-oxoode;-0.3255585787169787
cis-4-hydroxy-d-proline;5-(methylthio)-2,3-dioxopentyl phosphate;-0.17289741914535267
cis-4-hydroxy-d-proline;guanine;0.2616629039842417
cis-4-hydroxy-d-proline;diethylphosphoric acid;0.15319556664819922
cis-4-hydroxy-d-proline;all-trans-retinoic acid;-0.12864306365073264
cis-4-hydroxy-d-proline;methyl jasmonate;-0.08159310040588764
cis-4-hydroxy-d-proline;1-hydroxy-2-naphthoate;-0.02480037961645078
cis-4-hydroxy-d-proline;l-phenylalanine;0.1887888428936076
cis-4-hydroxy-d-proline;pentadecanoic acid;0.3564391220339666
cis-4-hydroxy-d-proline;l-lactic acid;0.4253485768622812
cis-4-hydroxy-d-proline;d-synephrine;0.44615440753234786
cis-4-hydroxy-d-proline;sulfate;0.1959512525027794
cis-4-hydroxy-d-proline;l-glutamic gamma-semialdehyde;0.2779604784176863
cis-4-hydroxy-d-proline;aniline;-0.2026274821286579
cis-4-hydroxy-d-proline;bupropion;-0.20021097651761885
cis-4-hydroxy-d-proline;anhalamine;-0.3808247694518557
cis-4-hydroxy-d-proline;thymine;-0.47986858258486814
cis-4-hydroxy-d-proline;butyric acid;-0.17937435579304398
cis-4-hydroxy-d-proline;n-acetyl-d-glucosamine;0.014983555062337062
cis-4-hydroxy-d-proline;5-oxoavermectin ''1b'' aglycone;0.011441643463045615
cis-4-hydroxy-d-proline;hypoxanthine;0.27918846624597604
cis-4-hydroxy-d-proline;abscisic aldehyde;-0.008077117393363512
cis-4-hydroxy-d-proline;(s)-piperidine-2-carboxamide;0.07881305438852505
cis-4-hydroxy-d-proline;5'-oxoinosine;-0.27707693661915467
cis-4-hydroxy-d-proline;sphinganine;0.16529885469580247
cis-4-hydroxy-d-proline;l-cysteine;0.12121841568863255
cis-4-hydroxy-d-proline;2-keto-6-acetamidocaproate;-0.35465072514587626
cis-4-hydroxy-d-proline;ethylmethylacetic acid;-0.0756995970650422
cis-4-hydroxy-d-proline;theobromine;-0.27112378186450886
cis-4-hydroxy-d-proline;(r)-3-ureidoisobutyrate;0.30440663593121176
cis-4-hydroxy-d-proline;suberic acid;0.31661332255633495
cis-4-hydroxy-d-proline;alpha-d-glucose;-0.1174151344892451
cis-4-hydroxy-d-proline;erythro-3-hydroxy-ls-aspartate;-0.11548637693189452
cis-4-hydroxy-d-proline;vanillylmandelic acid;-0.27016104492035836
cis-4-hydroxy-d-proline;d-xylitol;-0.20600684033104713
cis-4-hydroxy-d-proline;l-arginine;0.451242481073949
cis-4-hydroxy-d-proline;s-hexyl-glutathione;-0.08156427494877869
cis-4-hydroxy-d-proline;3-methyl-l-tyrosine;-0.1375665782632953
cis-4-hydroxy-d-proline;phenylacetic acid;0.13665105413082845
cis-4-hydroxy-d-proline;lysopa(16:0/0:0);-0.14242121428962434
cis-4-hydroxy-d-proline;dammarenediol ii;-0.34451714684957074
cis-4-hydroxy-d-proline;nalbuphine;0.017457648309562736
cis-4-hydroxy-d-proline;sinapyl alcohol;-0.3973779199652819
cis-4-hydroxy-d-proline;inosine;0.41009663731797574
cis-4-hydroxy-d-proline;1d-myo-inositol 1,4,5,6-tetrakisphosphate;-0.3790722694005582
cis-4-hydroxy-d-proline;1-palmitoylglycerophosphocholine;-0.22048121435465015
cis-4-hydroxy-d-proline;sucrose;0.03576883109238149
cis-4-hydroxy-d-proline;3-(3,4-dihydroxyphenyl)pyruvate;0.1508415037183239
phenyl acetate;putrescine;0.5012764921514863
phenyl acetate;ribose 1,5-bisphosphate;0.17156091081625882
phenyl acetate;gamma-glutamylcysteine;0.4424265085390772
phenyl acetate;taurine;0.5074510634732446
phenyl acetate;tamoxifen;-0.20251548924910226
phenyl acetate;l-tyrosine;0.3242131219682132
phenyl acetate;9,10-epoxyoctadecenoic acid;0.6925357262873535
phenyl acetate;pyroglutamic acid;0.37697870848236287
phenyl acetate;4-acetamidobutanoate;0.5113992364719191
phenyl acetate;quinate;0.2369342603050158
phenyl acetate;succinic acid;0.1861206546255728
phenyl acetate;n-acetylornithine;-0.2447750453358329
phenyl acetate;diacetyl;-0.3069378050798523
phenyl acetate;trehalose;0.3588426081842238
phenyl acetate;l-n2-(2-carboxyethyl)arginine;0.30284170049445547
phenyl acetate;s-carboxymethyl-l-cysteine;0.3228065882192161
phenyl acetate;4-hydroxycinnamoylagmatine;0.230065838151755
phenyl acetate;12,13-dhome;0.38964426495477167
phenyl acetate;l-2,4-diaminobutyric acid;0.1007363155662688
phenyl acetate;glyceric acid;0.46930743218956905
phenyl acetate;2-ketobutyric acid;0.5683693225147709
phenyl acetate;capric acid;0.46954108351629714
phenyl acetate;se-methylselenocysteine;0.15252228508906615
phenyl acetate;gentisic acid;-0.13075540999503957
phenyl acetate;hydroxyindole;-0.12914750785320586
phenyl acetate;diaminopimelic acid;0.05629817728348393
phenyl acetate;6-methylmercaptopurine;0.055965097411771914
phenyl acetate;yamogenin;0.12280794169634257
phenyl acetate;gabapentin;0.20344740559586827
phenyl acetate;ribitol;0.031728840202530494
phenyl acetate;indolelactic acid;0.29807900915183627
phenyl acetate;2-oxoarginine;0.24384938641367693
phenyl acetate;d-glucuronic acid;0.3298539672729429
phenyl acetate;citrulline;0.7239783655941423
phenyl acetate;d-glycero-d-galacto-heptitol;0.3394544990016034
phenyl acetate;3-(2-hydroxyphenyl)propanoic acid;0.1284240335424443
phenyl acetate;(r)-5,6-dihydrothymine;0.10500010270161274
phenyl acetate;l-malic acid;0.38715798886492875
phenyl acetate;mupirocin;0.25003230130733894
phenyl acetate;gluconic acid;-0.01167549390697376
phenyl acetate;tetrahydrodipicolinate;0.2510364799079939
phenyl acetate;4-quinolinecarboxylic acid;0.6224289583403319
phenyl acetate;n-acetyl-l-aspartic acid;0.2250468016563582
phenyl acetate;ornithine;0.03596005356170169
phenyl acetate;retinoyl b-glucuronide;-0.18860540675316334
phenyl acetate;prostaglandin f2a;0.34043350836564634
phenyl acetate;(2'e,4'z,8e)-colneleic acid;-0.3710279060807571
phenyl acetate;l-valine;0.5924267795490211
phenyl acetate;l-dopa;0.3743729909226452
phenyl acetate;acetylphosphate;-0.02601591599536595
phenyl acetate;neocnidilide;-0.3836698450380072
phenyl acetate;d-galactose;0.031293623535869765
phenyl acetate;2-heptanone;0.1792702218766938
phenyl acetate;2,3-butanediol;-0.33716779071859443
phenyl acetate;phosphorylcholine;-0.3037120742080123
phenyl acetate;n-acetylglutamic acid;0.45280571122086294
phenyl acetate;l-aspartic acid;-0.343732037862456
phenyl acetate;6-hydroxyhexanoic acid;-0.22881647337589145
phenyl acetate;erucic acid;-0.5889498874118794
phenyl acetate;benzeneacetonitrile;-0.08460884555712408
phenyl acetate;2,4-dinitrotoluene;-0.0332049304551417
phenyl acetate;sphingosine;-0.23036196820920798
phenyl acetate;phenylacetylglutamine;0.067823957233804
phenyl acetate;azelaic acid;0.18530777015088093
phenyl acetate;n-acetyl-l-glutamate 5-semialdehyde;-0.5022041052687182
phenyl acetate;uric acid;0.19464676347880003
phenyl acetate;catechol;-0.13584841180459167
phenyl acetate;hydroquinone;-0.21524513763337655
phenyl acetate;11-dehydrocorticosterone;0.5250843977781161
phenyl acetate;adenine;0.09402871996373474
phenyl acetate;l-threonine;-0.2881944586758136
phenyl acetate;hydroxyphenyllactic acid;-0.14766981098231977
phenyl acetate;2-isopropylmalic acid;0.6783358161880721
phenyl acetate;salidroside;0.2988412960219375
phenyl acetate;citramalic acid;0.17939766233448945
phenyl acetate;choline;-0.24689392842217575
phenyl acetate;1-aminocyclopropanecarboxylic acid;-0.3427058385342225
phenyl acetate;withaferin a;-0.26287933528904933
phenyl acetate;13,14-dihydro-15-keto-pge2;0.12376174630105478
phenyl acetate;deoxyinosine;-0.4538249262230442
phenyl acetate;glutaric acid;-0.404445098284943
phenyl acetate;n-acetylneuraminic acid;-0.19030514051421255
phenyl acetate;9-oxoode;0.4256147837498398
phenyl acetate;5-(methylthio)-2,3-dioxopentyl phosphate;-0.08236797086638763
phenyl acetate;guanine;0.4052789223637567
phenyl acetate;diethylphosphoric acid;0.17051330805396303
phenyl acetate;all-trans-retinoic acid;0.33567523470913063
phenyl acetate;methyl jasmonate;0.2460206962148155
phenyl acetate;1-hydroxy-2-naphthoate;-0.38683381388108473
phenyl acetate;l-phenylalanine;0.15205571449936564
phenyl acetate;pentadecanoic acid;-0.5312604926500936
phenyl acetate;l-lactic acid;-0.4503248998604779
phenyl acetate;d-synephrine;0.30143910068997676
phenyl acetate;sulfate;0.059022368140603784
phenyl acetate;l-glutamic gamma-semialdehyde;0.026853893047550332
phenyl acetate;aniline;0.4124179812018458
phenyl acetate;bupropion;0.25917945168781825
phenyl acetate;anhalamine;0.38883670911194057
phenyl acetate;thymine;-0.056357574797894536
phenyl acetate;butyric acid;0.525134367639131
phenyl acetate;n-acetyl-d-glucosamine;-0.3446195650007293
phenyl acetate;5-oxoavermectin ''1b'' aglycone;-0.11932423309173175
phenyl acetate;hypoxanthine;-0.23419123770335604
phenyl acetate;abscisic aldehyde;-0.11843795803549291
phenyl acetate;(s)-piperidine-2-carboxamide;-0.13955962544791714
phenyl acetate;5'-oxoinosine;0.08292039526668928
phenyl acetate;sphinganine;-0.4767865444280582
phenyl acetate;l-cysteine;-0.2890816316899308
phenyl acetate;2-keto-6-acetamidocaproate;0.2541639084793215
phenyl acetate;ethylmethylacetic acid;0.45397086699611333
phenyl acetate;theobromine;0.021158677119801766
phenyl acetate;(r)-3-ureidoisobutyrate;-0.11786246305255381
phenyl acetate;suberic acid;-0.38588360261512095
phenyl acetate;alpha-d-glucose;0.7013773239750366
phenyl acetate;erythro-3-hydroxy-ls-aspartate;-0.07802719433088619
phenyl acetate;vanillylmandelic acid;0.2790328280943289
phenyl acetate;d-xylitol;0.4201709258185273
phenyl acetate;l-arginine;-0.35979460903823507
phenyl acetate;s-hexyl-glutathione;0.35672544532732087
phenyl acetate;3-methyl-l-tyrosine;0.1820494360185868
phenyl acetate;phenylacetic acid;-0.05543266747123869
phenyl acetate;lysopa(16:0/0:0);0.28978808510185433
phenyl acetate;dammarenediol ii;-0.10291308936634999
phenyl acetate;nalbuphine;-0.095917943525524
phenyl acetate;sinapyl alcohol;0.4449054797922612
phenyl acetate;inosine;-0.31238238116895334
phenyl acetate;1d-myo-inositol 1,4,5,6-tetrakisphosphate;0.5320759775607969
phenyl acetate;1-palmitoylglycerophosphocholine;0.027866283139519884
phenyl acetate;sucrose;0.18675339269308092
phenyl acetate;3-(3,4-dihydroxyphenyl)pyruvate;-0.025632256955578026
putrescine;ribose 1,5-bisphosphate;0.31481711707240123
putrescine;gamma-glutamylcysteine;0.5792467110000393
putrescine;taurine;0.5931220539316027
putrescine;tamoxifen;-0.4585396075501244
putrescine;l-tyrosine;0.500439811171172
putrescine;9,10-epoxyoctadecenoic acid;0.5627567631706055
putrescine;pyroglutamic acid;0.7426478138032809
putrescine;4-acetamidobutanoate;0.9343810779477585
putrescine;quinate;0.8076623732045136
putrescine;succinic acid;0.5742839822390299
putrescine;n-acetylornithine;0.02577034647777865
putrescine;diacetyl;-0.41957177732241197
putrescine;trehalose;0.41268105730466675
putrescine;l-n2-(2-carboxyethyl)arginine;0.7510823086532008
putrescine;s-carboxymethyl-l-cysteine;0.40811133204157785
putrescine;4-hydroxycinnamoylagmatine;0.3332372386121705
putrescine;12,13-dhome;0.3556694692622019
putrescine;l-2,4-diaminobutyric acid;0.06415114029526098
putrescine;glyceric acid;0.6427709452711637
putrescine;2-ketobutyric acid;0.7587080351528209
putrescine;capric acid;0.36265771394475244
putrescine;se-methylselenocysteine;-0.01328870827174395
putrescine;gentisic acid;-0.31655946305173976
putrescine;hydroxyindole;-0.48447378738940494
putrescine;diaminopimelic acid;-0.39435436232190335
putrescine;6-methylmercaptopurine;0.379806046317568
putrescine;yamogenin;-0.0671617005708462
putrescine;gabapentin;-0.1132844591459708
putrescine;ribitol;-0.042015792445698606
putrescine;indolelactic acid;0.6264062914953892
putrescine;2-oxoarginine;-0.08771803990617982
putrescine;d-glucuronic acid;-0.10040087112628485
putrescine;citrulline;0.5570065661144936
putrescine;d-glycero-d-galacto-heptitol;0.767084415025744
putrescine;3-(2-hydroxyphenyl)propanoic acid;-0.15138586767820503
putrescine;(r)-5,6-dihydrothymine;0.11088605993205056
putrescine;l-malic acid;0.6115500180839682
putrescine;mupirocin;0.6489621995040292
putrescine;gluconic acid;0.451894266391726
putrescine;tetrahydrodipicolinate;0.2916901268354556
putrescine;4-quinolinecarboxylic acid;0.7518034068879073
putrescine;n-acetyl-l-aspartic acid;0.15929376666650782
putrescine;ornithine;0.4768054282990408
putrescine;retinoyl b-glucuronide;-0.2496831738571119
putrescine;prostaglandin f2a;0.5531590721563238
putrescine;(2'e,4'z,8e)-colneleic acid;-0.6814097212538215
putrescine;l-valine;0.5180230978572706
putrescine;l-dopa;0.6814535194178943
putrescine;acetylphosphate;0.031162739220991914
putrescine;neocnidilide;-0.11886472704691553
putrescine;d-galactose;0.4745630291411365
putrescine;2-heptanone;0.23583175425655745
putrescine;2,3-butanediol;-0.44661378533981544
putrescine;phosphorylcholine;-0.5915057893150821
putrescine;n-acetylglutamic acid;0.28690934654435846
putrescine;l-aspartic acid;-0.5865092369731093
putrescine;6-hydroxyhexanoic acid;-0.4056721341289214
putrescine;erucic acid;-0.5306930863048341
putrescine;benzeneacetonitrile;0.42771428607177514
putrescine;2,4-dinitrotoluene;0.17893561794588775
putrescine;sphingosine;-0.35732667463054874
putrescine;phenylacetylglutamine;-0.009171635767210013
putrescine;azelaic acid;-0.2078697773115675
putrescine;n-acetyl-l-glutamate 5-semialdehyde;-0.5785949508272183
putrescine;uric acid;0.2581910314598533
putrescine;catechol;0.319437568958691
putrescine;hydroquinone;0.08419873514069635
putrescine;11-dehydrocorticosterone;0.4035763147120297
putrescine;adenine;0.2804642151544974
putrescine;l-threonine;-0.623762700880112
putrescine;hydroxyphenyllactic acid;0.08621390522211982
putrescine;2-isopropylmalic acid;0.8841201000451264
putrescine;salidroside;0.34956206875724694
putrescine;citramalic acid;0.7127555408000372
putrescine;choline;-0.007804502631232172
putrescine;1-aminocyclopropanecarboxylic acid;-0.20712752908387594
putrescine;withaferin a;-0.14253250997693695
putrescine;13,14-dihydro-15-keto-pge2;0.0476488464485996
putrescine;deoxyinosine;-0.45823695147922006
putrescine;glutaric acid;-0.020324975166752222
putrescine;n-acetylneuraminic acid;-0.23024983465552362
putrescine;9-oxoode;0.5011469050271603
putrescine;5-(methylthio)-2,3-dioxopentyl phosphate;-0.3145674171965273
putrescine;guanine;0.07061792556283465
putrescine;diethylphosphoric acid;0.04531298621488779
putrescine;all-trans-retinoic acid;0.13365558531537033
putrescine;methyl jasmonate;0.4654222771345682
putrescine;1-hydroxy-2-naphthoate;-0.4783999953816413
putrescine;l-phenylalanine;0.19558180728164593
putrescine;pentadecanoic acid;-0.30218964811298377
putrescine;l-lactic acid;-0.6025777040655961
putrescine;d-synephrine;0.055739616639049645
putrescine;sulfate;-0.1653333565833056
putrescine;l-glutamic gamma-semialdehyde;0.3956028481501293
putrescine;aniline;0.4536119566996017
putrescine;bupropion;-0.32758918854343627
putrescine;anhalamine;0.30012872834900634
putrescine;thymine;-0.0676238024992892
putrescine;butyric acid;0.683458386780213
putrescine;n-acetyl-d-glucosamine;-0.5554301786426635
putrescine;5-oxoavermectin ''1b'' aglycone;-0.12138310799603749
putrescine;hypoxanthine;-0.12184859217252426
putrescine;abscisic aldehyde;-0.2050619932920392
putrescine;(s)-piperidine-2-carboxamide;-0.06368685621712476
putrescine;5'-oxoinosine;0.6156220730451838
putrescine;sphinganine;-0.5639447406820232
putrescine;l-cysteine;-0.2677459643228381
putrescine;2-keto-6-acetamidocaproate;0.10552108275326874
putrescine;ethylmethylacetic acid;0.5339219356355529
putrescine;theobromine;0.469544320059272
putrescine;(r)-3-ureidoisobutyrate;-0.5331709677053437
putrescine;suberic acid;-0.47480582386008047
putrescine;alpha-d-glucose;0.30724023635923714
putrescine;erythro-3-hydroxy-ls-aspartate;-0.26679185499017016
putrescine;vanillylmandelic acid;0.5079214880568759
putrescine;d-xylitol;0.3896289686519409
putrescine;l-arginine;-0.5153290244435339
putrescine;s-hexyl-glutathione;0.12336664516056328
putrescine;3-methyl-l-tyrosine;-0.23258783285269485
putrescine;phenylacetic acid;0.1061031098197542
putrescine;lysopa(16:0/0:0);0.09903286605387511
putrescine;dammarenediol ii;0.3573778039045762
putrescine;nalbuphine;-0.46107184027224934
putrescine;sinapyl alcohol;0.4860946579336321
putrescine;inosine;-0.3324485535422993
putrescine;1d-myo-inositol 1,4,5,6-tetrakisphosphate;0.4609122722442297
putrescine;1-palmitoylglycerophosphocholine;0.1735824407082616
putrescine;sucrose;-0.09212101914045666
putrescine;3-(3,4-dihydroxyphenyl)pyruvate;0.29231521073850575
ribose 1,5-bisphosphate;gamma-glutamylcysteine;0.5001859748720096
ribose 1,5-bisphosphate;taurine;0.18090435519781828
ribose 1,5-bisphosphate;tamoxifen;-0.5634245098925714
ribose 1,5-bisphosphate;l-tyrosine;0.12011086054776046
ribose 1,5-bisphosphate;9,10-epoxyoctadecenoic acid;0.22756948429511772
ribose 1,5-bisphosphate;pyroglutamic acid;0.5758036124545614
ribose 1,5-bisphosphate;4-acetamidobutanoate;0.44667656908788433
ribose 1,5-bisphosphate;quinate;0.4769078575775787
ribose 1,5-bisphosphate;succinic acid;0.43032676377258205
ribose 1,5-bisphosphate;n-acetylornithine;0.0030445945001157486
ribose 1,5-bisphosphate;diacetyl;-0.2766629534166606
ribose 1,5-bisphosphate;trehalose;0.14384500204529843
ribose 1,5-bisphosphate;l-n2-(2-carboxyethyl)arginine;0.25199947989423055
ribose 1,5-bisphosphate;s-carboxymethyl-l-cysteine;0.08661862622937459
ribose 1,5-bisphosphate;4-hydroxycinnamoylagmatine;-0.054258148304240264
ribose 1,5-bisphosphate;12,13-dhome;0.4068049227105756
ribose 1,5-bisphosphate;l-2,4-diaminobutyric acid;0.01230911338763529
ribose 1,5-bisphosphate;glyceric acid;0.304352269036534
ribose 1,5-bisphosphate;2-ketobutyric acid;0.41193662763708966
ribose 1,5-bisphosphate;capric acid;0.17189742869474597
ribose 1,5-bisphosphate;se-methylselenocysteine;-0.05810743784115429
ribose 1,5-bisphosphate;gentisic acid;-0.2254953032326526
ribose 1,5-bisphosphate;hydroxyindole;-0.6855515448431238
ribose 1,5-bisphosphate;diaminopimelic acid;-0.2829326699162275
ribose 1,5-bisphosphate;6-methylmercaptopurine;0.5200532636000369
ribose 1,5-bisphosphate;yamogenin;0.25281320442735933
ribose 1,5-bisphosphate;gabapentin;-0.24696082678647208
ribose 1,5-bisphosphate;ribitol;0.10247482384984018
ribose 1,5-bisphosphate;indolelactic acid;0.2076946096875467
ribose 1,5-bisphosphate;2-oxoarginine;-0.1304450307765811
ribose 1,5-bisphosphate;d-glucuronic acid;-0.0783315336364974
ribose 1,5-bisphosphate;citrulline;0.44170301734181056
ribose 1,5-bisphosphate;d-glycero-d-galacto-heptitol;0.13461691137364082
ribose 1,5-bisphosphate;3-(2-hydroxyphenyl)propanoic acid;-0.08331172203522698
ribose 1,5-bisphosphate;(r)-5,6-dihydrothymine;0.027029855924889688
ribose 1,5-bisphosphate;l-malic acid;0.19447787419281892
ribose 1,5-bisphosphate;mupirocin;0.10625565369653979
ribose 1,5-bisphosphate;gluconic acid;0.32104415037002393
ribose 1,5-bisphosphate;tetrahydrodipicolinate;0.12808184470625014
ribose 1,5-bisphosphate;4-quinolinecarboxylic acid;0.4389657735327045
ribose 1,5-bisphosphate;n-acetyl-l-aspartic acid;0.5205766307983396
ribose 1,5-bisphosphate;ornithine;0.3300976300072454
ribose 1,5-bisphosphate;retinoyl b-glucuronide;-0.4605092930288013
ribose 1,5-bisphosphate;prostaglandin f2a;0.3991536213508575
ribose 1,5-bisphosphate;(2'e,4'z,8e)-colneleic acid;-0.4132760032566533
ribose 1,5-bisphosphate;l-valine;0.288389743046568
ribose 1,5-bisphosphate;l-dopa;0.4372840421103559
ribose 1,5-bisphosphate;acetylphosphate;0.008820179497937125
ribose 1,5-bisphosphate;neocnidilide;-0.08365904004407305
ribose 1,5-bisphosphate;d-galactose;0.3293504399306874
ribose 1,5-bisphosphate;2-heptanone;0.10259778077465662
ribose 1,5-bisphosphate;2,3-butanediol;-0.3812855555222977
ribose 1,5-bisphosphate;phosphorylcholine;-0.43059698235251403
ribose 1,5-bisphosphate;n-acetylglutamic acid;-0.021867154632742202
ribose 1,5-bisphosphate;l-aspartic acid;-0.19487108730110114
ribose 1,5-bisphosphate;6-hydroxyhexanoic acid;-0.09394581255224507
ribose 1,5-bisphosphate;erucic acid;-0.3539043008773147
ribose 1,5-bisphosphate;benzeneacetonitrile;0.2092598528762056
ribose 1,5-bisphosphate;2,4-dinitrotoluene;0.08808590049039351
ribose 1,5-bisphosphate;sphingosine;-0.09789899299393616
ribose 1,5-bisphosphate;phenylacetylglutamine;-0.2590472727713058
ribose 1,5-bisphosphate;azelaic acid;0.02353716884794871
ribose 1,5-bisphosphate;n-acetyl-l-glutamate 5-semialdehyde;-0.4548466901879491
ribose 1,5-bisphosphate;uric acid;0.09875567893648975
ribose 1,5-bisphosphate;catechol;-0.1171022426438743
ribose 1,5-bisphosphate;hydroquinone;0.24387907145246204
ribose 1,5-bisphosphate;11-dehydrocorticosterone;0.5024692643487485
ribose 1,5-bisphosphate;adenine;-0.17758467333355937
ribose 1,5-bisphosphate;l-threonine;-0.29270129078495155
ribose 1,5-bisphosphate;hydroxyphenyllactic acid;0.20063566878016664
ribose 1,5-bisphosphate;2-isopropylmalic acid;0.27109398368769905
ribose 1,5-bisphosphate;salidroside;0.27351338530290625
ribose 1,5-bisphosphate;citramalic acid;0.14515342436062745
ribose 1,5-bisphosphate;choline;-0.14915702177780157
